Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\CustomMessageFault.cs,26,40,M:System.ServiceModel.FaultReason.#ctor(System.String),,,,,new FaultReason(_reason)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\CustomMessageFault.cs,26,2,T:System.ServiceModel.FaultReason,,,,,public override FaultReason Reason
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\CustomMessageFault.cs,22,33,T:System.ServiceModel.FaultCode,,,,,"=> new FaultCode(""Client"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\CustomMessageFault.cs,22,36,T:System.ServiceModel.FaultCode,,,,,"new FaultCode(""Client"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\CustomMessageFault.cs,22,36,M:System.ServiceModel.FaultCode.#ctor(System.String),,,,,"new FaultCode(""Client"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\CustomMessageFault.cs,22,2,T:System.ServiceModel.FaultCode,,,,,public override FaultCode Code
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\CustomMessageFault.cs,16,2,M:System.ServiceModel.Channels.MessageFault.#ctor,,,,,"public CustomMessageFault(string reason, string actor)  		{  			_reason = reason;  			_actor = actor;  		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\CustomMessageFault.cs,16,2,M:System.ServiceModel.Channels.MessageFault.#ctor,,,,,"public CustomMessageFault(string reason, string actor)  		{  			_reason = reason;  			_actor = actor;  		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\CustomMessageFault.cs,11,37,T:System.ServiceModel.Channels.MessageFault,,,,,MessageFault
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\ServiceDescription\IServiceWithName.cs,7,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,"ServiceContract(Name=""MyServiceWithName"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\ServiceDescription\IServiceWithName.cs,7,2,T:System.ServiceModel.ServiceContractAttribute,,,,,"ServiceContract(Name=""MyServiceWithName"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\TestService.cs,69,3,T:System.ServiceModel.FaultException,,,,,"throw new FaultException(messageFault, ""action"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\TestService.cs,69,3,"M:System.ServiceModel.FaultException.#ctor(System.ServiceModel.Channels.MessageFault,System.String)",,,,,"throw new FaultException(messageFault, ""action"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\TestService.cs,63,3,T:System.ServiceModel.FaultCode,,,,,"throw new FaultException<FaultDetail>(new FaultDetail { ExceptionProperty = detailMessage }, new FaultReason(""test""), new FaultCode(""test""), ""test"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\TestService.cs,63,3,M:System.ServiceModel.FaultCode.#ctor(System.String),,,,,"throw new FaultException<FaultDetail>(new FaultDetail { ExceptionProperty = detailMessage }, new FaultReason(""test""), new FaultCode(""test""), ""test"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\TestService.cs,63,3,T:System.ServiceModel.FaultReason,,,,,"throw new FaultException<FaultDetail>(new FaultDetail { ExceptionProperty = detailMessage }, new FaultReason(""test""), new FaultCode(""test""), ""test"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\TestService.cs,63,3,M:System.ServiceModel.FaultReason.#ctor(System.String),,,,,"throw new FaultException<FaultDetail>(new FaultDetail { ExceptionProperty = detailMessage }, new FaultReason(""test""), new FaultCode(""test""), ""test"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\TrailingServicePathTuner\ISoapService.cs,4,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,"ServiceContract(Namespace = ""http://localhost/MockSoapService"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\TrailingServicePathTuner\ISoapService.cs,4,2,T:System.ServiceModel.ServiceContractAttribute,,,,,"ServiceContract(Namespace = ""http://localhost/MockSoapService"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\TrailingServicePathTuner\ISoapService.cs,7,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,"OperationContract(Action = ""http://localhost/MockSoapService/GetMock"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\TrailingServicePathTuner\ISoapService.cs,7,3,T:System.ServiceModel.OperationContractAttribute,,,,,"OperationContract(Action = ""http://localhost/MockSoapService/GetMock"")"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,397,3,T:System.Uri,,,,,"var endpoint = new EndpointAddress(new Uri(string.Format(""http://{0}:5050/WSA11ISO88591Service.svc"", ""localhost"")));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,397,3,M:System.Uri.#ctor(System.String),,,,,"var endpoint = new EndpointAddress(new Uri(string.Format(""http://{0}:5050/WSA11ISO88591Service.svc"", ""localhost"")));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,397,3,T:System.ServiceModel.EndpointAddress,,,,,"var endpoint = new EndpointAddress(new Uri(string.Format(""http://{0}:5050/WSA11ISO88591Service.svc"", ""localhost"")));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,397,3,"M:System.ServiceModel.EndpointAddress.#ctor(System.Uri,System.ServiceModel.Channels.AddressHeader[])",,,,,"var endpoint = new EndpointAddress(new Uri(string.Format(""http://{0}:5050/WSA11ISO88591Service.svc"", ""localhost"")));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,396,3,T:System.ServiceModel.Channels.CustomBinding,,,,,"var binding = new CustomBinding(textencoding, transport);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,396,3,M:System.ServiceModel.Channels.CustomBinding.#ctor(System.ServiceModel.Channels.BindingElement[]),,,,,"var binding = new CustomBinding(textencoding, transport);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,395,3,T:System.ServiceModel.Channels.MessageVersion,,,,,"var textencoding = new CustomTextMessageBindingElement(""iso-8859-1"", ""text/xml"", MessageVersion.Soap11);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,395,3,T:System.ServiceModel.Channels.MessageVersion,,,,,"var textencoding = new CustomTextMessageBindingElement(""iso-8859-1"", ""text/xml"", MessageVersion.Soap11);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,395,3,P:System.ServiceModel.Channels.MessageVersion.Soap11,,,,,"var textencoding = new CustomTextMessageBindingElement(""iso-8859-1"", ""text/xml"", MessageVersion.Soap11);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,394,3,T:System.ServiceModel.Channels.HttpTransportBindingElement,,,,,var transport = new HttpTransportBindingElement();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,394,3,M:System.ServiceModel.Channels.HttpTransportBindingElement.#ctor,,,,,var transport = new HttpTransportBindingElement();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,386,3,T:System.Uri,,,,,"var endpoint = new EndpointAddress(new Uri(string.Format(""http://{0}:5050/Service.svc"", ""localhost"")));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,386,3,M:System.Uri.#ctor(System.String),,,,,"var endpoint = new EndpointAddress(new Uri(string.Format(""http://{0}:5050/Service.svc"", ""localhost"")));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,386,3,T:System.ServiceModel.EndpointAddress,,,,,"var endpoint = new EndpointAddress(new Uri(string.Format(""http://{0}:5050/Service.svc"", ""localhost"")));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,386,3,"M:System.ServiceModel.EndpointAddress.#ctor(System.Uri,System.ServiceModel.Channels.AddressHeader[])",,,,,"var endpoint = new EndpointAddress(new Uri(string.Format(""http://{0}:5050/Service.svc"", ""localhost"")));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,385,3,T:System.ServiceModel.Channels.CustomBinding,,,,,"var binding = new CustomBinding(textencoding, transport);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,385,3,M:System.ServiceModel.Channels.CustomBinding.#ctor(System.ServiceModel.Channels.BindingElement[]),,,,,"var binding = new CustomBinding(textencoding, transport);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,384,3,T:System.ServiceModel.Channels.MessageVersion,,,,,"var textencoding = new TextMessageEncodingBindingElement(MessageVersion.Soap12WSAddressing10, Encoding.UTF8);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,384,3,T:System.ServiceModel.Channels.MessageVersion,,,,,"var textencoding = new TextMessageEncodingBindingElement(MessageVersion.Soap12WSAddressing10, Encoding.UTF8);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,384,3,P:System.ServiceModel.Channels.MessageVersion.Soap12WSAddressing10,,,,,"var textencoding = new TextMessageEncodingBindingElement(MessageVersion.Soap12WSAddressing10, Encoding.UTF8);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,384,3,T:System.ServiceModel.Channels.TextMessageEncodingBindingElement,,,,,"var textencoding = new TextMessageEncodingBindingElement(MessageVersion.Soap12WSAddressing10, Encoding.UTF8);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,384,3,"M:System.ServiceModel.Channels.TextMessageEncodingBindingElement.#ctor(System.ServiceModel.Channels.MessageVersion,System.Text.Encoding)",,,,,"var textencoding = new TextMessageEncodingBindingElement(MessageVersion.Soap12WSAddressing10, Encoding.UTF8);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,383,3,T:System.ServiceModel.Channels.HttpTransportBindingElement,,,,,var transport = new HttpTransportBindingElement();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,383,3,M:System.ServiceModel.Channels.HttpTransportBindingElement.#ctor,,,,,var transport = new HttpTransportBindingElement();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,374,3,T:System.Uri,,,,,"var endpoint = new EndpointAddress(new Uri(  				string.Format(""http://{0}:5050/{1}.asmx"", ""localhost"", caseInsensitivePath ? ""serviceci"" : ""Service"")));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,374,3,M:System.Uri.#ctor(System.String),,,,,"var endpoint = new EndpointAddress(new Uri(  				string.Format(""http://{0}:5050/{1}.asmx"", ""localhost"", caseInsensitivePath ? ""serviceci"" : ""Service"")));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,374,3,T:System.ServiceModel.EndpointAddress,,,,,"var endpoint = new EndpointAddress(new Uri(  				string.Format(""http://{0}:5050/{1}.asmx"", ""localhost"", caseInsensitivePath ? ""serviceci"" : ""Service"")));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,374,3,"M:System.ServiceModel.EndpointAddress.#ctor(System.Uri,System.ServiceModel.Channels.AddressHeader[])",,,,,"var endpoint = new EndpointAddress(new Uri(  				string.Format(""http://{0}:5050/{1}.asmx"", ""localhost"", caseInsensitivePath ? ""serviceci"" : ""Service"")));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,373,3,T:System.ServiceModel.BasicHttpBinding,,,,,var binding = new BasicHttpBinding();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,373,3,M:System.ServiceModel.BasicHttpBinding.#ctor,,,,,var binding = new BasicHttpBinding();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,364,3,T:System.Uri,,,,,"var endpoint = new EndpointAddress(new Uri(  				string.Format(""http://{0}:5050/{1}.svc"", ""localhost"", caseInsensitivePath ? ""serviceci"" : ""Service"")));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,364,3,M:System.Uri.#ctor(System.String),,,,,"var endpoint = new EndpointAddress(new Uri(  				string.Format(""http://{0}:5050/{1}.svc"", ""localhost"", caseInsensitivePath ? ""serviceci"" : ""Service"")));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,364,3,T:System.ServiceModel.EndpointAddress,,,,,"var endpoint = new EndpointAddress(new Uri(  				string.Format(""http://{0}:5050/{1}.svc"", ""localhost"", caseInsensitivePath ? ""serviceci"" : ""Service"")));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,364,3,"M:System.ServiceModel.EndpointAddress.#ctor(System.Uri,System.ServiceModel.Channels.AddressHeader[])",,,,,"var endpoint = new EndpointAddress(new Uri(  				string.Format(""http://{0}:5050/{1}.svc"", ""localhost"", caseInsensitivePath ? ""serviceci"" : ""Service"")));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,363,3,T:System.ServiceModel.BasicHttpBinding,,,,,var binding = new BasicHttpBinding();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,363,3,M:System.ServiceModel.BasicHttpBinding.#ctor,,,,,var binding = new BasicHttpBinding();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,333,3,P:System.ServiceModel.Channels.MessageFault.Actor,,,,,"Assert.AreEqual(""actor"", messageFault.Actor);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,331,3,T:System.ServiceModel.Channels.MessageFault,,,,,var messageFault = e.CreateMessageFault();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,331,3,M:System.ServiceModel.FaultException.CreateMessageFault,,,,,var messageFault = e.CreateMessageFault();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,326,3,T:System.ServiceModel.FaultException,,,,,"var e = Assert.ThrowsException<FaultException>(() =>  			{  				client.ThrowMessageFaultWithActor(""actor"");  			});"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,293,3,P:System.ServiceModel.FaultException.Message,,,,,"Assert.AreEqual(""Your error message here"", e.Message);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,288,3,T:System.ServiceModel.FaultException,,,,,"var e = Assert.ThrowsException<FaultException>(() =>  			{  				client.ThrowExceptionWithMessage(""Your error message here"");  			});"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,280,3,P:System.ServiceModel.FaultException.Message,,,,,"Assert.AreEqual(""Your error message here"", e.Message);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,275,3,T:System.ServiceModel.FaultException,,,,,"var e = Assert.ThrowsException<FaultException>(() =>  			{  				client.ThrowExceptionWithMessage(""Your error message here"");  			});"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,267,3,P:System.ServiceModel.FaultException.Message,,,,,"Assert.AreEqual(""Your error message here"", e.Message);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,263,3,T:System.ServiceModel.FaultException,,,,,"var e = Assert.ThrowsException<FaultException>(() =>  			{  				client.ThrowExceptionWithMessage(""Your error message here"");  			});"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,253,3,T:System.ServiceModel.FaultException,,,,,Assert.ThrowsException<FaultException>(() =>  			{  				client.ThrowException();  			});
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,22,4,T:Microsoft.AspNetCore.Hosting.WebHostBuilder,,,,,"var host = new WebHostBuilder()  					.UseKestrel()  					.UseUrls(""http://localhost:5050"")  					.UseStartup<Startup>()  					.Build();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\IntegrationTests.cs,22,4,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,"var host = new WebHostBuilder()  					.UseKestrel()  					.UseUrls(""http://localhost:5050"")  					.UseStartup<Startup>()  					.Build();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,129,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContractAttribute contractAttribute = new OperationContractAttribute();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,129,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContractAttribute contractAttribute = new OperationContractAttribute();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,125,3,T:System.ServiceModel.ServiceContractAttribute,,,,,"ContractDescription contractDescription = new ContractDescription(serviceDescription, typeof(IServiceWithMessageContract), new ServiceContractAttribute(), true);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,125,3,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,"ContractDescription contractDescription = new ContractDescription(serviceDescription, typeof(IServiceWithMessageContract), new ServiceContractAttribute(), true);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,113,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContractAttribute contractAttribute = new OperationContractAttribute();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,113,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContractAttribute contractAttribute = new OperationContractAttribute();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,109,3,T:System.ServiceModel.ServiceContractAttribute,,,,,"ContractDescription contractDescription = new ContractDescription(serviceDescription, typeof(IServiceWithMessageContract), new ServiceContractAttribute(), false);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,109,3,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,"ContractDescription contractDescription = new ContractDescription(serviceDescription, typeof(IServiceWithMessageContract), new ServiceContractAttribute(), false);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,93,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContractAttribute contractAttribute = new OperationContractAttribute();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,93,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContractAttribute contractAttribute = new OperationContractAttribute();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,89,3,T:System.ServiceModel.ServiceContractAttribute,,,,,"ContractDescription contractDescription = new ContractDescription(serviceDescription, typeof(IServiceWithMessageContract), new ServiceContractAttribute(), false);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,89,3,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,"ContractDescription contractDescription = new ContractDescription(serviceDescription, typeof(IServiceWithMessageContract), new ServiceContractAttribute(), false);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,78,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContractAttribute contractAttribute = new OperationContractAttribute();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,78,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContractAttribute contractAttribute = new OperationContractAttribute();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,74,3,T:System.ServiceModel.ServiceContractAttribute,,,,,"ContractDescription contractDescription = new ContractDescription(serviceDescription, typeof(IServiceWithMessageContract), new ServiceContractAttribute(), false);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,74,3,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,"ContractDescription contractDescription = new ContractDescription(serviceDescription, typeof(IServiceWithMessageContract), new ServiceContractAttribute(), false);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,63,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContractAttribute contractAttribute = new OperationContractAttribute();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,63,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContractAttribute contractAttribute = new OperationContractAttribute();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,59,3,T:System.ServiceModel.ServiceContractAttribute,,,,,"ContractDescription contractDescription = new ContractDescription(serviceDescription, typeof(IServiceWithMessageContract), new ServiceContractAttribute(), false);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\OperationDescription\OperationDescriptionTests.cs,59,3,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,"ContractDescription contractDescription = new ContractDescription(serviceDescription, typeof(IServiceWithMessageContract), new ServiceContractAttribute(), false);"
